Reaction,Pvalue,Padj,Reject,FC
HMR_7873,0.0,0.0,True,1.4183105289315074
HMR_3212,1.4718043933278214e-288,4.694991743781544e-288,True,1.0
DESAT20_1,1.3461940262133355e-35,2.000803125429993e-35,True,1.0
HMR_1505,0.0,0.0,True,0.8826979472140782
EX_lnlncg[e],0.0,0.0,True,-1.0
r0633,0.0,0.0,True,-0.8440698012408662
HMR_5917,0.0,0.0,True,-0.8443271257908062
HMR_1870,0.0,0.0,True,1.0
r2379,0.0,0.0,True,34.424830893769276
HMR_4262,0.0,0.0,True,-1.0000223866638531
HMR_3331,3.923743560962539e-06,4.32485050363355e-06,True,1.0
HMR_2622,9.498856602536827e-80,1.7814928750073797e-79,True,-1.5442464512231941
HMR_2399,5.019904878532319e-237,1.3916662291339125e-236,True,-1.0
HMR_0212,0.0,0.0,True,1.0
HMR_2411,6.762226260390974e-232,1.8553263035551573e-231,True,-1.0
PE226_HSt1e,0.0,0.0,True,-1.0
HMR_4867,0.0,0.0,True,-3.7491173940425653
HMR_1496,2.1690984895865576e-87,4.178052594971603e-87,True,1.0
HMR_2624,0.0,0.0,True,0.9164365987970844
HMR_6521,0.0,0.0,True,-1.1090507126936566
HMR_1553,2.1549327110649236e-122,4.586098602863589e-122,True,-0.9197207678883079
HMR_6572,0.0,0.0,True,-1.0
HMR_0794,0.0,0.0,True,1.0
HMR_2738,6.221244743738961e-59,1.0429418899142422e-58,True,-1.0
HMR_6022,0.0,0.0,True,-4.251965477962639
HMR_1490,0.0,0.0,True,0.8820116054158628
HMR_7892,0.0,0.0,True,2.4838289362340684
HMR_9489,0.0,0.0,True,1.0
FACOAL1813,0.0,0.0,True,-2.2953459553765225
HMR_1953,0.0,0.0,True,-1.0
HMR_5080,0.0,0.0,True,-0.9682570395263075
FAOXC16C14m,1.0732063812158573e-75,1.9772440390371455e-75,True,1.0
FAOXC122m,1.8753479262928454e-05,2.040881430401376e-05,True,-1.0
r0034,0.0,0.0,True,1.0
HMR_2867,7.8667411316267e-185,1.948018439543493e-184,True,-1.0
HMR_1969,0.0,0.0,True,1.0
HMR_0405,0.0,0.0,True,0.9615025228929173
FAOXC142C122m,1.946984145462294e-06,2.161507474559614e-06,True,-1.0
HMR_0684,0.0,0.0,True,-1.0
HMR_1509,0.0,0.0,True,0.8823529411764726
FAOXC123C102m,5.626001808829503e-11,6.740130088314851e-11,True,-1.0
FAOXC163C143m,1.168641371969033e-09,1.3763684356684865e-09,True,-1.0
HMR_7847,0.0,0.0,True,-0.8988197523657366
HMR_8462,2.0184384209713166e-251,5.770916894401357e-251,True,0.8868048436890836
HMR_1516,7.603211866937167e-217,2.0307664602550644e-216,True,1.0
EX_crvnc[e],1.1809485798082644e-14,1.478462617909061e-14,True,1.0
HMR_3087,0.0,0.0,True,-0.8473895582329332
HMR_6052,0.0,0.0,True,1.5204269937603097
HMR_3280,0.0,0.0,True,-1.0
HMR_6000,0.0,0.0,True,-2.37842840260885
HMR_0236,0.0,0.0,True,1.0
HMR_9275,0.0,0.0,True,-1.0
r1313,0.0,0.0,True,1.0
HMR_2736,7.376963281966676e-66,1.2899752669004563e-65,True,1.0
HMR_5582,0.0,0.0,True,-1.981666168281509
HMR_0636,0.0,0.0,True,0.9845576255578383
HMR_2862,5.044932401124406e-97,9.980563626327362e-97,True,-1.0
HMR_6616,5.340846026787501e-116,1.1155076547729147e-115,True,1.515021277068757
SPHMYLN18116_hs_t1,0.0,0.0,True,1.0
HMR_6522,0.0,0.0,True,1.1219029180512146
HMR_4589,4.304003928373501e-207,1.1279192357586368e-206,True,-1.0747627723587363
HMR_2733,1.5517005253373951e-28,2.1903714662009026e-28,True,1.0
HMR_8455,0.0,0.0,True,0.8487649752353322
HMR_3992,4.3847663440488465e-254,1.2622943110650966e-253,True,-1.0
HMR_0295,0.0,0.0,True,-1.0
HMR_2734,1.643407170818887e-25,2.267250119515057e-25,True,1.0
HMR_0363,1.0604693834962874e-161,2.4849170317370905e-161,True,-1.0
HMR_5089,0.0,0.0,True,-0.9233848098933163
HMR_3431,1.1733875955646786e-23,1.592493522638175e-23,True,1.0
HMR_0670,0.0,0.0,True,-1.0
HMR_5796,0.0,0.0,True,-0.9133251928979865
HMR_8940,0.0,0.0,True,-1.0
HMR_2395,0.01863595540380778,0.01922141252733016,True,-1.0
HMR_0750,0.0,0.0,True,-1.0
HMR_0385,0.0,0.0,True,1.0
HMR_3022,1.2804895723880453e-306,4.290814828575537e-306,True,1.0
HMR_0367,1.4663970546835893e-293,4.755618417075969e-293,True,1.0
HMR_8497,0.0,0.0,True,-0.9066627339166913
HMR_5459,0.0,0.0,True,30.2844788553359
HMR_8654,2.3634091477528337e-307,7.946929263214938e-307,True,1.0
HMR_5542,0.0,0.0,True,-0.8800981881491314
HMR_7876,0.0,0.0,True,1.2056172962542784
FAOXC201C181x,0.00021757390943629023,0.0002320258990411825,True,-1.0
HMR_0476,1.8219207532444324e-108,3.720232313752782e-108,True,1.0
HMR_5511,0.0,0.0,True,1.272181471946194
HMR_0360,3.5649873911566393e-64,6.1601970177175e-64,True,-1.0
HMR_4333,0.0,0.0,True,0.8326207867338318
HMR_4477,0.0,0.0,True,1.370216436698003
HMR_7874,0.0,0.0,True,-0.8869129177689986
HMR_3085,1.877798351734859e-259,5.475974834101056e-259,True,-1.0
HMR_2407,2.56781496791256e-238,7.166337474919294e-238,True,-1.0
HMR_0195,0.0,0.0,True,1.0
HMR_5443,0.0,0.0,True,-1.0
HMR_0192,0.0,0.0,True,2.5257057138960803
HMR_0971,1.0590785189698153e-18,1.3815301037633038e-18,True,1.0
HMR_8773,0.0,0.0,True,1.0
FAOXC103C102m,1.0488725334071493e-10,1.2509410378023581e-10,True,-1.0
HMR_3481,0.0,0.0,True,1.0
HMR_4414,0.0,0.0,True,1.0
HMR_2766,1.269565292684715e-230,3.473473581671102e-230,True,1.0
HMR_2664,0.0,0.0,True,0.8776852358771371
HMR_5473,0.0,0.0,True,-5.39668169656982
HMR_3208,1.3988852814828942e-104,2.8248395248742345e-104,True,-1.0
HMR_0645,2.7445062386733583e-277,8.432646928920665e-277,True,1.0
HMR_5465,0.0,0.0,True,-1.1663254708575268
ASPPROASCT1,0.0,0.0,True,0.9141332120583415
HMR_6028,0.0,0.0,True,-1.717104390345857
RE3121R,4.0941188949972773e-187,1.0172632152365684e-186,True,1.0
SPHMYLN181201_hs_ATPt,0.0,0.0,True,-1.0
HMR_1478,0.0,0.0,True,0.8847262247838638
EX_lpchol_hs[e],3.0439906094256427e-19,3.993956246404009e-19,True,1.0
HMR_5480,0.0,0.0,True,-1.2572421286362505
HMR_6009,0.0,0.0,True,1.6331530065412456
HMR_3030,0.0,0.0,True,1.6441237113402118
HMR_2866,7.216717724709474e-181,1.7616749533501322e-180,True,-1.0
HMR_3294,0.0,0.0,True,-1.0
HMR_1552,2.806260007913589e-41,4.2976371819308655e-41,True,-1.0
HMR_9809,0.0,0.0,True,-1.0
HMR_1312,0.010578451279885692,0.010968855443515255,True,1.0
FAOXC221C201x,0.00031822269506475234,0.00033824907783892557,True,-1.0
HMR_5471,0.0,0.0,True,9.325568021918729
HMR_3342,5.815213465732734e-07,6.55052187620318e-07,True,1.0
HMR_3282,0.0,0.0,True,-1.0
HMR_0375,1.6512426018319317e-07,1.8854751397237033e-07,True,1.0
HMR_2315,6.323702326649086e-200,1.6280051276185666e-199,True,0.9004683840749417
HMR_3290,0.0,0.0,True,-1.0
HMR_8530,7.852484733199069e-49,1.2517708887293143e-48,True,-1.4892728634923629
PCHOLN201_HSt1e,0.0,0.0,True,1.0
HMR_0331,0.0,0.0,True,-1.0
HMR_2671,5.274037246174724e-82,1.0000478152707685e-81,True,-0.954971857410882
HMR_3863,0.0,0.0,True,-1.0
HMR_5576,0.0,0.0,True,-2.3754504974694934
HMR_8450,0.0,0.0,True,-1.287495685606315
HMR_4398,0.0,0.0,True,0.8573597378636769
HMR_0410,3.8197648612797294e-26,5.29978771351347e-26,True,1.0
HMR_3865,0.0,0.0,True,-1.0
HMR_0760,0.0,0.0,True,1.0
FAOXC6C4m,8.056846370540871e-13,9.88333547217524e-13,True,-1.0
HMR_8813,0.0,0.0,True,1.0
PE17_HSt1e,0.0,0.0,True,-1.0
RE3122R,7.752140614164846e-164,1.823812791834918e-163,True,1.0
HMR_2737,1.6378734813143955e-62,2.806959714017985e-62,True,1.0
HMR_2505,7.572131853193388e-08,8.700656419595391e-08,True,1.0
HMR_3011,2.4811710649893027e-211,6.5610695492311234e-211,True,-1.0
HMR_4081,0.0,0.0,True,-1.0
HMR_6817,0.0,0.0,True,1.0
HMR_3353,4.936169237586727e-06,5.4325749575248275e-06,True,1.0
FAOXC163C164Gm,4.457569108035107e-08,5.136047686781868e-08,True,-1.0
HMR_5460,0.0,0.0,True,-0.8923934359027785
HMR_1543,1.0955833557628062e-39,1.6664729648824297e-39,True,-1.0
HMR_5534,4.118632161053722e-144,9.29316075258608e-144,True,-2.9447062437596925
HMR_0243,0.0,0.0,True,1.0
HMR_8663,0.0,0.0,True,11.510889957126677
HMR_0242,0.0,0.0,True,1.0
PE161_HSt1e,4.9110960529e-311,1.66669252805737e-310,True,1.0
HMR_0358,0.0,0.0,True,1.0
EX_M01582[e],8.54222456081789e-247,2.4163001129438404e-246,True,-1.0
LNLNCGCRNt,0.0,0.0,True,1.5189385519475047
HMR_0383,0.0,0.0,True,-1.0
HMR_2634,0.0,0.0,True,-0.9911080982229304
HMR_9397,0.004980209388706999,0.005187940047701195,True,1.0
HMR_5561,0.0,0.0,True,4.2774775971502255
EX_strdnc[e],1.0955833557628062e-39,1.6664729648824297e-39,True,1.0
HMR_6034,0.0,0.0,True,-5.722032844485196
HMR_6368,6.557832977560896e-241,1.837199229188201e-240,True,-1.0
HMR_4482,0.0,0.0,True,-0.9962305532900184
HMR_4291,0.0,0.0,True,-1.0088411715149839
HMR_5544,0.0,0.0,True,0.9051381371515917
HMR_1503,0.0,0.0,True,0.8821256038647363
HMR_1502,0.0,0.0,True,0.8900883218842021
HMR_0959,1.466775696490559e-241,4.113165628738401e-241,True,1.0
HMR_4121,0.0,0.0,True,0.8856308762289087
HMR_2748,0.0,0.0,True,1.5161978456468337
r0510,4.2783873670301815e-250,1.2184647062828646e-249,True,-1.0
PCHOLHEP_HSt1e,0.0,0.0,True,1.0
HMR_5537,0.0,0.0,True,3.5102652816315696
HMR_4543,0.0,0.0,True,3.456425529018237
HMR_4257,0.0,0.0,True,-1.0
HMR_0599,0.0,0.0,True,-1.0
HMR_1538,1.5352195344416553e-48,2.445971362943575e-48,True,-1.0
HMR_2680,1.4799062690174772e-44,2.305056566134898e-44,True,-2.63727959697733
FAOXC164GC163m,0.00014756018718906333,0.00015782242568317828,True,-1.0
HMR_4655,0.0,0.0,True,-1.5182277381682454
PCHOLOLE_HSABCt,0.0,0.0,True,-1.0
HMR_5523,0.0,0.0,True,-5.768899099603475
HMR_0250,0.0,0.0,True,1.0
HMR_5519,0.0,0.0,True,-5.189623768572841
HMR_5502,0.0,0.0,True,1.5674655620760625
HMR_7812,0.0,0.0,True,3.2419089192928223
EX_tethex3[e],2.748829217222911e-07,3.127756609316723e-07,True,1.0
HMR_3018,4.008347753267506e-49,6.403713578484228e-49,True,1.0
PE161_HSABCt,1.84e-321,6.31e-321,True,1.0
HMR_2292,0.0,0.0,True,1.0
HMR_4727,0.0,0.0,True,1.0
HMR_4497,3.6925942050153146e-297,1.208259828337598e-296,True,1.0
PCHLN225_HSABCt,0.0,0.0,True,1.0
HMR_3346,3.556889928938484e-05,3.846496066749907e-05,True,1.0
HMR_4649,1.1795851506831158e-137,2.609195919981881e-137,True,1.0
HMR_0265,0.0,0.0,True,-1.0
HMR_9411,0.0,0.0,True,-0.8326176496363125
HMR_3086,4.779402041722177e-271,1.4441998723802443e-270,True,-1.0
HMR_6032,0.0,0.0,True,-0.8323269952352076
HMR_8911,0.0,0.0,True,-0.993384279852115
HMR_0200,0.0,0.0,True,-1.0
HMR_6036,0.0,0.0,True,-1.3423088604810507
HMR_2608,0.0,0.0,True,2.320388224018966
HMR_8474,0.0,0.0,True,-1.0
HMR_3033,4.703117298365724e-300,1.5528258469858355e-299,True,-0.8410958904109589
HMR_1549,1.0714104159784896e-52,1.7402230325120325e-52,True,-1.0
HMR_3058,2.0656832409293134e-291,6.676909767694086e-291,True,1.0
HMR_7822,0.0,0.0,True,4.487502014572389
HMR_2603,7.752140614164846e-164,1.823812791834918e-163,True,5.1884086063190695
HMR_4265,0.0,0.0,True,-0.9998154639702967
HMR_6392,0.0,0.0,True,-0.9799147181079016
HMR_3057,1.3231690656508461e-298,4.349043880575672e-298,True,1.0
HMR_2410,5.790023998146898e-239,1.617442650342757e-238,True,-1.0
HMR_0407,0.0,0.0,True,1.0
HMR_4755,0.0,0.0,True,0.9034413965087276
PCHOLDOC_HSt1e,0.0,0.0,True,-1.0
EX_xolest2_hs[e],1.0590785189698153e-18,1.3815301037633038e-18,True,1.0
HMR_5139,6.873411231015804e-206,1.7948264179649847e-205,True,0.997289972899729
HMR_0379,0.0,0.0,True,1.0
HMR_4526,0.0,0.0,True,1.0
HMR_3292,0.0,0.0,True,-1.0
HMR_3869,0.0,0.0,True,1.0
HMR_0838,5.176912626667035e-285,1.6213224753613157e-284,True,-1.0
HMR_5470,0.0,0.0,True,2.7027658445125944
HMR_2677,7.153929918089114e-61,1.2132201520985589e-60,True,1.5491372843210807
HMR_2783,0.0,0.0,True,-1.0
HMR_2543,0.0,0.0,True,-0.8631598307890381
HMR_3920,0.0,0.0,True,-1.0
HMR_9074,0.0,0.0,True,-1.0
HMR_2817,5.327162982877407e-53,8.671849713631076e-53,True,1.0
HMR_2644,0.0,0.0,True,-1.0029864940772495
EX_clpnd[e],4.3842003532776097e-280,1.3541895805789827e-279,True,1.0
HMR_3335,4.5391166946773576e-07,5.136831518918373e-07,True,1.0
FAOXC102C103m,7.689541596463202e-11,9.193469944707805e-11,True,-1.0
H2OGLYAQPt,0.0,0.0,True,-0.8468831530158811
HMR_6020,0.0,0.0,True,1.7247570024369165
HMR_3352,3.112668494770427e-06,3.4373459341342357e-06,True,1.0
HMR_5458,0.0,0.0,True,1.106083890608664
HMR_4631,0.0,0.0,True,0.8732179327027942
HMR_4971,0.0,0.0,True,1.0939593429220826
HMR_2540,0.0,0.0,True,-0.866666666666667
HMR_8802,0.0,0.0,True,-1.0
C05463t1,0.0,0.0,True,-1.0
HMR_6638,0.0,0.0,True,-26.98600931719042
HMR_1519,8.382444493991735e-196,2.1298698096907694e-195,True,1.0
HMR_7814,0.0,0.0,True,-8.286655567053444
HMR_3215,1.3135883136102798e-101,2.628976063266601e-101,True,-1.0
HMR_8465,0.0,0.0,True,-1.5587258543623315
HMR_5492,0.0,0.0,True,-0.8381938966257
HMR_2654,4.1079104097041736e-11,4.931517755610351e-11,True,-5.341085271317837
HMR_0231,4.353348720326771e-308,1.465493659077745e-307,True,-1.0
HMR_6367,0.0,0.0,True,1.0
HMR_2620,1.3068575600664115e-86,2.5089604405479993e-86,True,1.5423623995052556
HMR_0289,0.0,0.0,True,-1.0
HMR_5540,0.0,0.0,True,-40.79357789031168
HMR_2718,0.0,0.0,True,13.645713485205041
r1314,0.0,0.0,True,1.0
HMR_2267,2.806873130175246e-44,4.369570211173185e-44,True,1.0
HMR_0256,0.0,0.0,True,1.0
HMR_8452,0.0,0.0,True,13.074968618239394
HMR_8801,0.0,0.0,True,-1.0
HMR_5499,0.0,0.0,True,-1.800990753216131
HMR_6047,2.011951570219791e-304,6.726455936135274e-304,True,-1.3375615392108318
RE3119R,2.1590522842206188e-176,5.188117413234085e-176,True,1.0
SPHMYLN18120_hs_ATPt,0.0,0.0,True,-1.0
HMR_0837,4.0455291885416374e-273,1.2275219406976806e-272,True,-1.0
HMR_2675,1.0386480044592873e-56,1.7253720688061612e-56,True,-1.646941223510596
HMR_0241,0.0,0.0,True,1.0
HMR_6005,0.0,0.0,True,1.9272005836866237
HMR_8513,0.0,0.0,True,1.0
HMR_6551,0.0,0.0,True,-1.0
r1449,0.0,0.0,True,-1.0
HMR_5143,9.548790253447579e-152,2.198704895238284e-151,True,1.0
HMR_8448,0.0,0.0,True,1.7172963354266313
HMR_1536,5.832601419733661e-48,9.26746130965838e-48,True,-1.0
HMR_5524,0.0,0.0,True,-1.7265916964041463
HMR_1494,0.0,0.0,True,0.8906250000000019
ARACHDFATPtc,0.0,0.0,True,-1.0
HMR_5529,0.0,0.0,True,-359.17355885507686
HMR_0210,0.0,0.0,True,-1.0
CE2510ABCt,0.0,0.0,True,-1.0
HMR_0958,1.365877897648076e-276,4.179157295212228e-276,True,1.0
HMR_4641,0.0,0.0,True,0.9214287479508704
TCHOLAte,0.0,0.0,True,1.0
HMR_0272,5.815213465732734e-07,6.55052187620318e-07,True,1.0
HMR_6023,0.0,0.0,True,3.584817240907034
HMR_0240,0.0,0.0,True,1.0
HMR_0419,0.0,0.0,True,-1.0
HMR_3908,0.0,0.0,True,-1.0
HMR_8502,0.0,0.0,True,-1.0
HMR_5494,0.0,0.0,True,-7.283281346973287
HMR_5479,6.678764735579154e-117,1.3989498607428162e-116,True,-1.0845430764271178
EX_CE7096[e],3.999018219336743e-17,5.1408408433356634e-17,True,1.0
HMR_3150,0.0,0.0,True,-0.834918475095178
HMR_0167,0.0,0.0,True,1.0
HMR_2269,7.714219005168297e-55,1.2677698500057235e-54,True,1.0
HMR_6040,0.0,0.0,True,6.817175945026459
HMR_7685,0.0,0.0,True,1.4615740379895659
HMR_7872,0.0,0.0,True,-1.0469981048376118
HMR_4500,0.0,0.0,True,1.0
SCP21cx,0.0,0.0,True,-1.0
HMR_5444,0.0,0.0,True,1.0
FAOXC183C163Gm,1.275924470567565e-07,1.4609135199837088e-07,True,-1.0
HMR_0960,4.182182152969388e-21,5.567351367187495e-21,True,1.0
HMR_1868,0.0,0.0,True,-0.8652164215024479
HMR_3350,9.70931052578487e-06,1.0605833778072295e-05,True,1.0
HMR_0615,0.0,0.0,True,-1.0
HMR_5549,0.0,0.0,True,-1.3778190476878995
EX_ocdca[e],0.0,0.0,True,1.0
THCHOLSTOICt,0.0,0.0,True,0.9845593976986428
HMR_0614,5.536222708146139e-290,1.7776750278249118e-289,True,1.0
HMR_3139,0.0,0.0,True,-0.8782831041159821
EX_M00341[e],0.0,0.0,True,-1.0
FAOXC4C2m,1.0172217770306872e-228,2.775277341254592e-228,True,1.0
HMR_0330,0.0,0.0,True,-1.0
STRDNCCOAtxc,6.323702326649805e-200,1.6280051276185666e-199,True,-1.0
HMR_5518,0.0,0.0,True,-3.350558899982779
HMR_7639,0.0,0.0,True,1.0
HMR_0377,0.0,0.0,True,1.0040865015531066
HMR_5572,0.0,0.0,True,-4.947882984044248
HMR_1504,0.0,0.0,True,0.8927875243664736
CE1273t2,0.0,0.0,True,-1.0
3HPVSteb,0.0,0.0,True,1.0
HMR_6051,0.0,0.0,True,-3.774943593230693
HMR_4756,0.0,0.0,True,-2.4598677998111356
HMR_2642,5.225244948535105e-121,1.1047876801461345e-120,True,5.093360995850601
EX_atp[e],0.0,0.0,True,-1.0
HMR_3081,1.3055821064074016e-267,3.912729143510182e-267,True,-1.0
HMR_2604,2.659244356869352e-163,6.246231519913382e-163,True,-5.2373864295380255
HMR_2542,0.0,0.0,True,-0.8637940478364068
HMR_6003,1.661698488406873e-177,4.016114957092542e-177,True,-2.0979025291921656
HMR_6007,0.0,0.0,True,-1.0027341457478687
PALFATPtc,3.00261181533299e-81,5.67872603521278e-81,True,1.0
HMR_5488,0.0,0.0,True,3.2394820982274015
PE17_HSABCt,0.0,0.0,True,-1.0
PELPALM_HSABCt,0.0,0.0,True,1.0
HMR_0271,9.486790842403852e-07,1.0645315991361003e-06,True,-1.0
HMR_8460,0.0,0.0,True,1.0097049321245983
PELPALM_HSt1e,0.0,0.0,True,1.0
HMR_0345,1.0063110207279584e-191,2.5304998300921643e-191,True,1.0
HMR_9065,0.0,0.0,True,0.9228588304784408
HMR_6532,0.0,0.0,True,-0.9919647947548459
HMR_0424,0.0,0.0,True,1.0
HMR_5489,0.0,0.0,True,1.2338726790501442
PCHOLN264_HSt1e,0.0,0.0,True,-1.0
FAOXC180,0.0,0.0,True,1.0
HMR_1477,0.0,0.0,True,0.8771929824561423
HMR_8468,0.0,0.0,True,-1.9111566864064282
HMR_0665,0.0,0.0,True,-1.0
HMR_1484,0.0,0.0,True,0.885990338164253
EX_dlnlcg[e],0.0,0.0,True,1.0
r1315,0.0,0.0,True,1.0
HMR_4595,0.0,0.0,True,1.0
HMR_2403,9.302227663539433e-251,2.65699992501097e-250,True,-1.0
HMR_6014,0.0,0.0,True,3.523993745442601
HMR_0387,0.0,0.0,True,-1.0
HMR_8453,0.0,0.0,True,0.876148906812254
RE3626M,2.1428835192665972e-45,3.3555764433531604e-45,True,-1.0
HMR_0374,0.0,0.0,True,-1.0
HMR_4253,0.0,0.0,True,1.0
HMR_2727,0.0,0.0,True,112.56722618060682
